CL	CL_plane	Name_identical	Related	Merged	Naked_merged
SNU1197_CCLE	SNU1197	SNU1197_CCLE,SNU-1197_GDC		SNU1197_CCLE,SNU-1197_GDC	SNU1197
SNU-1197_GDC	SNU1197	SNU1197_CCLE,SNU-1197_GDC		SNU1197_CCLE,SNU-1197_GDC	SNU1197
SNU119_CCLE	SNU119	SNU119_CCLE,SNU-119_GDC		SNU119_CCLE,SNU-119_GDC	SNU119
SNU-119_GDC	SNU119	SNU119_CCLE,SNU-119_GDC		SNU119_CCLE,SNU-119_GDC	SNU119
SNU1214_CCLE	SNU1214	SNU1214_CCLE,SNU-1214_GDC		SNU1214_CCLE,SNU-1214_GDC	SNU1214
SNU-1214_GDC	SNU1214	SNU1214_CCLE,SNU-1214_GDC		SNU1214_CCLE,SNU-1214_GDC	SNU1214
SNU1272_CCLE	SNU1272	SNU1272_CCLE,SNU-1272_GDC		SNU1272_CCLE,SNU-1272_GDC	SNU1272
SNU-1272_GDC	SNU1272	SNU1272_CCLE,SNU-1272_GDC		SNU1272_CCLE,SNU-1272_GDC	SNU1272
SNU-16_EGA	SNU16	SNU-16_EGA		SNU-16_EGA	SNU16
SNU175_CCLE	SNU175	SNU175_CCLE,SNU-175_COSMIC,SNU-175_GDC		SNU175_CCLE,SNU-175_COSMIC,SNU-175_GDC	SNU175
SNU-175_COSMIC	SNU175	SNU175_CCLE,SNU-175_COSMIC,SNU-175_GDC		SNU175_CCLE,SNU-175_COSMIC,SNU-175_GDC	SNU175
SNU-175_GDC	SNU175	SNU175_CCLE,SNU-175_COSMIC,SNU-175_GDC		SNU175_CCLE,SNU-175_COSMIC,SNU-175_GDC	SNU175
SNU182_CCLE	SNU182	SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC		SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC	SNU182
SNU-182_COSMIC	SNU182	SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC		SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC	SNU182
SNU-182_EGA	SNU182	SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC		SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC	SNU182
SNU-182_GDC	SNU182	SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC		SNU182_CCLE,SNU-182_COSMIC,SNU-182_EGA,SNU-182_GDC	SNU182
SNU1_CCLE	SNU1	SNU1_CCLE,SNU-1_EGA,SNU-1_GDC	NCISNU1_COSMIC	NCISNU1_COSMIC,SNU1_CCLE,SNU-1_EGA,SNU-1_GDC	NCISNU1,SNU1
SNU-1_EGA	SNU1	SNU1_CCLE,SNU-1_EGA,SNU-1_GDC	NCISNU1_COSMIC	NCISNU1_COSMIC,SNU1_CCLE,SNU-1_EGA,SNU-1_GDC	NCISNU1,SNU1
SNU-1_GDC	SNU1	SNU1_CCLE,SNU-1_EGA,SNU-1_GDC	NCISNU1_COSMIC	NCISNU1_COSMIC,SNU1_CCLE,SNU-1_EGA,SNU-1_GDC	NCISNU1,SNU1
SNU201_CCLE	SNU201	SNU201_CCLE,SNU-201_GDC		SNU201_CCLE,SNU-201_GDC	SNU201
SNU-201_GDC	SNU201	SNU201_CCLE,SNU-201_GDC		SNU201_CCLE,SNU-201_GDC	SNU201
SNU213_CCLE	SNU213	SNU213_CCLE,SNU-213_GDC		SNU213_CCLE,SNU-213_GDC	SNU213
SNU-213_GDC	SNU213	SNU213_CCLE,SNU-213_GDC		SNU213_CCLE,SNU-213_GDC	SNU213
SNU216_CCLE	SNU216	SNU216_CCLE,SNU-216_EGA,SNU-216_GDC		SNU216_CCLE,SNU-216_EGA,SNU-216_GDC	SNU216
SNU-216_EGA	SNU216	SNU216_CCLE,SNU-216_EGA,SNU-216_GDC		SNU216_CCLE,SNU-216_EGA,SNU-216_GDC	SNU216
SNU-216_GDC	SNU216	SNU216_CCLE,SNU-216_EGA,SNU-216_GDC		SNU216_CCLE,SNU-216_EGA,SNU-216_GDC	SNU216
SNU245_CCLE	SNU245	SNU245_CCLE,SNU-245_GDC		SNU245_CCLE,SNU-245_GDC	SNU245
SNU-245_GDC	SNU245	SNU245_CCLE,SNU-245_GDC		SNU245_CCLE,SNU-245_GDC	SNU245
SNU283_CCLE	SNU283	SNU283_CCLE,SNU-283_COSMIC,SNU-283_GDC		SNU283_CCLE,SNU-283_COSMIC,SNU-283_GDC	SNU283
SNU-283_COSMIC	SNU283	SNU283_CCLE,SNU-283_COSMIC,SNU-283_GDC		SNU283_CCLE,SNU-283_COSMIC,SNU-283_GDC	SNU283
SNU-283_GDC	SNU283	SNU283_CCLE,SNU-283_COSMIC,SNU-283_GDC		SNU283_CCLE,SNU-283_COSMIC,SNU-283_GDC	SNU283
SNU308_CCLE	SNU308	SNU308_CCLE,SNU-308_GDC		SNU308_CCLE,SNU-308_GDC	SNU308
SNU-308_GDC	SNU308	SNU308_CCLE,SNU-308_GDC		SNU308_CCLE,SNU-308_GDC	SNU308
SNU324_CCLE	SNU324	SNU324_CCLE,SNU-324_GDC		SNU324_CCLE,SNU-324_GDC	SNU324
SNU-324_GDC	SNU324	SNU324_CCLE,SNU-324_GDC		SNU324_CCLE,SNU-324_GDC	SNU324
SNU349_CCLE	SNU349	SNU349_CCLE,SNU-349_GDC		SNU349_CCLE,SNU-349_GDC	SNU349
SNU-349_GDC	SNU349	SNU349_CCLE,SNU-349_GDC		SNU349_CCLE,SNU-349_GDC	SNU349
SNU387_CCLE	SNU387	SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC		SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC	SNU387
SNU-387_COSMIC	SNU387	SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC		SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC	SNU387
SNU-387_EGA	SNU387	SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC		SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC	SNU387
SNU-387_GDC	SNU387	SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC		SNU387_CCLE,SNU-387_COSMIC,SNU-387_EGA,SNU-387_GDC	SNU387
SNU398_CCLE	SNU398	SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC		SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC	SNU398
SNU-398_COSMIC	SNU398	SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC		SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC	SNU398
SNU-398_EGA	SNU398	SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC		SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC	SNU398
SNU-398_GDC	SNU398	SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC		SNU398_CCLE,SNU-398_COSMIC,SNU-398_EGA,SNU-398_GDC	SNU398
SNU407_CCLE	SNU407	SNU407_CCLE,SNU-407_COSMIC,SNU-407_GDC		SNU407_CCLE,SNU-407_COSMIC,SNU-407_GDC	SNU407
SNU-407_COSMIC	SNU407	SNU407_CCLE,SNU-407_COSMIC,SNU-407_GDC		SNU407_CCLE,SNU-407_COSMIC,SNU-407_GDC	SNU407
SNU-407_GDC	SNU407	SNU407_CCLE,SNU-407_COSMIC,SNU-407_GDC		SNU407_CCLE,SNU-407_COSMIC,SNU-407_GDC	SNU407
SNU410_CCLE	SNU410	SNU410_CCLE,SNU-410_GDC		SNU410_CCLE,SNU-410_GDC	SNU410
SNU-410_GDC	SNU410	SNU410_CCLE,SNU-410_GDC		SNU410_CCLE,SNU-410_GDC	SNU410
SNU423_CCLE	SNU423	SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC		SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC	SNU423
SNU-423_COSMIC	SNU423	SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC		SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC	SNU423
SNU-423_EGA	SNU423	SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC		SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC	SNU423
SNU-423_GDC	SNU423	SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC		SNU423_CCLE,SNU-423_COSMIC,SNU-423_EGA,SNU-423_GDC	SNU423
SNU449_CCLE	SNU449	SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC		SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC	SNU449
SNU-449_COSMIC	SNU449	SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC		SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC	SNU449
SNU-449_EGA	SNU449	SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC		SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC	SNU449
SNU-449_GDC	SNU449	SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC		SNU449_CCLE,SNU-449_COSMIC,SNU-449_EGA,SNU-449_GDC	SNU449
SNU466_CCLE	SNU466	SNU466_CCLE,SNU-466_GDC		SNU466_CCLE,SNU-466_GDC	SNU466
SNU-466_GDC	SNU466	SNU466_CCLE,SNU-466_GDC		SNU466_CCLE,SNU-466_GDC	SNU466
SNU46_CCLE	SNU46	SNU46_CCLE,SNU-46_GDC		SNU46_CCLE,SNU-46_GDC	SNU46
SNU-46_GDC	SNU46	SNU46_CCLE,SNU-46_GDC		SNU46_CCLE,SNU-46_GDC	SNU46
SNU475_CCLE	SNU475	SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC		SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC	SNU475
SNU-475_COSMIC	SNU475	SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC		SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC	SNU475
SNU-475_EGA	SNU475	SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC		SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC	SNU475
SNU-475_GDC	SNU475	SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC		SNU475_CCLE,SNU-475_COSMIC,SNU-475_EGA,SNU-475_GDC	SNU475
SNU478_CCLE	SNU478	SNU478_CCLE,SNU-478_GDC		SNU478_CCLE,SNU-478_GDC	SNU478
SNU-478_GDC	SNU478	SNU478_CCLE,SNU-478_GDC		SNU478_CCLE,SNU-478_GDC	SNU478
SNU-484_EGA	SNU484	SNU-484_EGA		SNU-484_EGA	SNU484
SNU489_CCLE	SNU489	SNU489_CCLE,SNU-489_GDC		SNU489_CCLE,SNU-489_GDC	SNU489
SNU-489_GDC	SNU489	SNU489_CCLE,SNU-489_GDC		SNU489_CCLE,SNU-489_GDC	SNU489
SNU503_CCLE	SNU503	SNU503_CCLE,SNU-503_GDC		SNU503_CCLE,SNU-503_GDC	SNU503
SNU-503_GDC	SNU503	SNU503_CCLE,SNU-503_GDC		SNU503_CCLE,SNU-503_GDC	SNU503
SNU520_CCLE	SNU520	SNU520_CCLE,SNU-520_GDC		SNU520_CCLE,SNU-520_GDC	SNU520
SNU-520_GDC	SNU520	SNU520_CCLE,SNU-520_GDC		SNU520_CCLE,SNU-520_GDC	SNU520
SNU5_CCLE	SNU5	SNU5_CCLE,SNU-5_EGA,SNU-5_GDC	NCISNU5_COSMIC	NCISNU5_COSMIC,SNU5_CCLE,SNU-5_EGA,SNU-5_GDC	NCISNU5,SNU5
SNU-5_EGA	SNU5	SNU5_CCLE,SNU-5_EGA,SNU-5_GDC	NCISNU5_COSMIC	NCISNU5_COSMIC,SNU5_CCLE,SNU-5_EGA,SNU-5_GDC	NCISNU5,SNU5
SNU-5_GDC	SNU5	SNU5_CCLE,SNU-5_EGA,SNU-5_GDC	NCISNU5_COSMIC	NCISNU5_COSMIC,SNU5_CCLE,SNU-5_EGA,SNU-5_GDC	NCISNU5,SNU5
SNU601_CCLE	SNU601	SNU601_CCLE,SNU-601_EGA,SNU-601_GDC		SNU601_CCLE,SNU-601_EGA,SNU-601_GDC	SNU601
SNU-601_EGA	SNU601	SNU601_CCLE,SNU-601_EGA,SNU-601_GDC		SNU601_CCLE,SNU-601_EGA,SNU-601_GDC	SNU601
SNU-601_GDC	SNU601	SNU601_CCLE,SNU-601_EGA,SNU-601_GDC		SNU601_CCLE,SNU-601_EGA,SNU-601_GDC	SNU601
SNU-61_COSMIC	SNU61	SNU-61_COSMIC,SNU-61_GDC		SNU-61_COSMIC,SNU-61_GDC	SNU61
SNU-61_GDC	SNU61	SNU-61_COSMIC,SNU-61_GDC		SNU-61_COSMIC,SNU-61_GDC	SNU61
SNU620_CCLE	SNU620	SNU620_CCLE,SNU-620_EGA,SNU-620_GDC		SNU620_CCLE,SNU-620_EGA,SNU-620_GDC	SNU620
SNU-620_EGA	SNU620	SNU620_CCLE,SNU-620_EGA,SNU-620_GDC		SNU620_CCLE,SNU-620_EGA,SNU-620_GDC	SNU620
SNU-620_GDC	SNU620	SNU620_CCLE,SNU-620_EGA,SNU-620_GDC		SNU620_CCLE,SNU-620_EGA,SNU-620_GDC	SNU620
SNU626_CCLE	SNU626	SNU626_CCLE,SNU-626_GDC		SNU626_CCLE,SNU-626_GDC	SNU626
SNU-626_GDC	SNU626	SNU626_CCLE,SNU-626_GDC		SNU626_CCLE,SNU-626_GDC	SNU626
SNU-638_EGA	SNU638	SNU-638_EGA		SNU-638_EGA	SNU638
SNU668_CCLE	SNU668	SNU668_CCLE,SNU-668_EGA,SNU-668_GDC		SNU668_CCLE,SNU-668_EGA,SNU-668_GDC	SNU668
SNU-668_EGA	SNU668	SNU668_CCLE,SNU-668_EGA,SNU-668_GDC		SNU668_CCLE,SNU-668_EGA,SNU-668_GDC	SNU668
SNU-668_GDC	SNU668	SNU668_CCLE,SNU-668_EGA,SNU-668_GDC		SNU668_CCLE,SNU-668_EGA,SNU-668_GDC	SNU668
SNU685_CCLE	SNU685	SNU685_CCLE,SNU-685_GDC		SNU685_CCLE,SNU-685_GDC	SNU685
SNU-685_GDC	SNU685	SNU685_CCLE,SNU-685_GDC		SNU685_CCLE,SNU-685_GDC	SNU685
SNU719_CCLE	SNU719	SNU719_CCLE,SNU-719_EGA,SNU-719_GDC		SNU719_CCLE,SNU-719_EGA,SNU-719_GDC	SNU719
SNU-719_EGA	SNU719	SNU719_CCLE,SNU-719_EGA,SNU-719_GDC		SNU719_CCLE,SNU-719_EGA,SNU-719_GDC	SNU719
SNU-719_GDC	SNU719	SNU719_CCLE,SNU-719_EGA,SNU-719_GDC		SNU719_CCLE,SNU-719_EGA,SNU-719_GDC	SNU719
SNU738_CCLE	SNU738	SNU738_CCLE,SNU-738_GDC		SNU738_CCLE,SNU-738_GDC	SNU738
SNU-738_GDC	SNU738	SNU738_CCLE,SNU-738_GDC		SNU738_CCLE,SNU-738_GDC	SNU738
SNU761_CCLE	SNU761	SNU761_CCLE,SNU-761_GDC		SNU761_CCLE,SNU-761_GDC	SNU761
SNU-761_GDC	SNU761	SNU761_CCLE,SNU-761_GDC		SNU761_CCLE,SNU-761_GDC	SNU761
SNU81_CCLE	SNU81	SNU81_CCLE,SNU-81_COSMIC,SNU-81_GDC		SNU81_CCLE,SNU-81_COSMIC,SNU-81_GDC	SNU81
SNU-81_COSMIC	SNU81	SNU81_CCLE,SNU-81_COSMIC,SNU-81_GDC		SNU81_CCLE,SNU-81_COSMIC,SNU-81_GDC	SNU81
SNU-81_GDC	SNU81	SNU81_CCLE,SNU-81_COSMIC,SNU-81_GDC		SNU81_CCLE,SNU-81_COSMIC,SNU-81_GDC	SNU81
SNU840_CCLE	SNU840	SNU840_CCLE,SNU-840_GDC		SNU840_CCLE,SNU-840_GDC	SNU840
SNU-840_GDC	SNU840	SNU840_CCLE,SNU-840_GDC		SNU840_CCLE,SNU-840_GDC	SNU840
SNU869_CCLE	SNU869	SNU869_CCLE,SNU-869_GDC		SNU869_CCLE,SNU-869_GDC	SNU869
SNU-869_GDC	SNU869	SNU869_CCLE,SNU-869_GDC		SNU869_CCLE,SNU-869_GDC	SNU869
SNU878_CCLE	SNU878	SNU878_CCLE,SNU-878_GDC		SNU878_CCLE,SNU-878_GDC	SNU878
SNU-878_GDC	SNU878	SNU878_CCLE,SNU-878_GDC		SNU878_CCLE,SNU-878_GDC	SNU878
SNU886_CCLE	SNU886	SNU886_CCLE,SNU-886_GDC		SNU886_CCLE,SNU-886_GDC	SNU886
SNU-886_GDC	SNU886	SNU886_CCLE,SNU-886_GDC		SNU886_CCLE,SNU-886_GDC	SNU886
SNU899_CCLE	SNU899	SNU899_CCLE,SNU-899_GDC		SNU899_CCLE,SNU-899_GDC	SNU899
SNU-899_GDC	SNU899	SNU899_CCLE,SNU-899_GDC		SNU899_CCLE,SNU-899_GDC	SNU899
SNU8_CCLE	SNU8	SNU8_CCLE,SNU-8_GDC		SNU8_CCLE,SNU-8_GDC	SNU8
SNU-8_GDC	SNU8	SNU8_CCLE,SNU-8_GDC		SNU8_CCLE,SNU-8_GDC	SNU8
SNU-C1_COSMIC	SNUC1	SNU-C1_COSMIC,SNU-C1_EGA,SNU-C1_GDC		SNU-C1_COSMIC,SNU-C1_EGA,SNU-C1_GDC	SNUC1
SNU-C1_EGA	SNUC1	SNU-C1_COSMIC,SNU-C1_EGA,SNU-C1_GDC		SNU-C1_COSMIC,SNU-C1_EGA,SNU-C1_GDC	SNUC1
SNU-C1_GDC	SNUC1	SNU-C1_COSMIC,SNU-C1_EGA,SNU-C1_GDC		SNU-C1_COSMIC,SNU-C1_EGA,SNU-C1_GDC	SNUC1
SNUC2A_CCLE	SNUC2A	SNUC2A_CCLE,SNU-C2A_GDC	SNUC2B_COSMIC	SNUC2A_CCLE,SNU-C2A_GDC,SNUC2B_COSMIC	SNUC2A,SNUC2B
SNU-C2A_GDC	SNUC2A	SNUC2A_CCLE,SNU-C2A_GDC	SNUC2B_COSMIC	SNUC2A_CCLE,SNU-C2A_GDC,SNUC2B_COSMIC	SNUC2A,SNUC2B
SNU-C2B_COSMIC	SNUC2B	SNU-C2B_COSMIC	SNUC2A_CCLE,SNUC2A_GDC	SNUC2A_CCLE,SNUC2A_GDC,SNU-C2B_COSMIC	SNUC2A,SNUC2B
SNUC4_CCLE	SNUC4	SNUC4_CCLE,SNU-C4_GDC		SNUC4_CCLE,SNU-C4_GDC	SNUC4
SNU-C4_GDC	SNUC4	SNUC4_CCLE,SNU-C4_GDC		SNUC4_CCLE,SNU-C4_GDC	SNUC4
SNUC5_CCLE	SNUC5	SNUC5_CCLE,SNU-C5_COSMIC,SNU-C5_GDC		SNUC5_CCLE,SNU-C5_COSMIC,SNU-C5_GDC	SNUC5
SNU-C5_COSMIC	SNUC5	SNUC5_CCLE,SNU-C5_COSMIC,SNU-C5_GDC		SNUC5_CCLE,SNU-C5_COSMIC,SNU-C5_GDC	SNUC5
SNU-C5_GDC	SNUC5	SNUC5_CCLE,SNU-C5_COSMIC,SNU-C5_GDC		SNUC5_CCLE,SNU-C5_COSMIC,SNU-C5_GDC	SNUC5
Solexa-178364_GDC	SOLEXA178364	Solexa-178364_GDC		Solexa-178364_GDC	S178364
Solexa-178365_GDC	SOLEXA178365	Solexa-178365_GDC		Solexa-178365_GDC	S178365
Solexa-178366_GDC	SOLEXA178366	Solexa-178366_GDC		Solexa-178366_GDC	S178366
SQ1_CCLE	SQ1	SQ1_CCLE,Sq-1_GDC		SQ1_CCLE,Sq-1_GDC	SQ1,S1
Sq-1_GDC	SQ1	SQ1_CCLE,Sq-1_GDC		SQ1_CCLE,Sq-1_GDC	SQ1,S1
SR786_CCLE	SR786	SR786_CCLE,SR-786_EGA,SR-786_GDC	SR_CELLMINER,SR_COSMIC,SR_EGA	SR786_CCLE,SR-786_EGA,SR-786_GDC,SR_CELLMINER,SR_COSMIC,SR_EGA	SR786,SR
SR-786_EGA	SR786	SR786_CCLE,SR-786_EGA,SR-786_GDC	SR_CELLMINER,SR_COSMIC,SR_EGA	SR786_CCLE,SR-786_EGA,SR-786_GDC,SR_CELLMINER,SR_COSMIC,SR_EGA	SR786,SR
SR-786_GDC	SR786	SR786_CCLE,SR-786_EGA,SR-786_GDC	SR_CELLMINER,SR_COSMIC,SR_EGA	SR786_CCLE,SR-786_EGA,SR-786_GDC,SR_CELLMINER,SR_COSMIC,SR_EGA	SR786,SR
SR_CELLMINER	SR	SR_CELLMINER,SR_COSMIC,SR_EGA	SR786_CCLE,SR786_EGA,SR786_GDC	SR786_CCLE,SR786_EGA,SR786_GDC,SR_CELLMINER,SR_COSMIC,SR_EGA	SR786,SR
SR_COSMIC	SR	SR_CELLMINER,SR_COSMIC,SR_EGA	SR786_CCLE,SR786_EGA,SR786_GDC	SR786_CCLE,SR786_EGA,SR786_GDC,SR_CELLMINER,SR_COSMIC,SR_EGA	SR786,SR
SR_EGA	SR	SR_CELLMINER,SR_COSMIC,SR_EGA	SR786_CCLE,SR786_EGA,SR786_GDC	SR786_CCLE,SR786_EGA,SR786_GDC,SR_CELLMINER,SR_COSMIC,SR_EGA	SR786,SR
ST486_CCLE	ST486	ST486_CCLE,ST486_COSMIC,ST486_GDC		ST486_CCLE,ST486_COSMIC,ST486_GDC	ST486
ST486_COSMIC	ST486	ST486_CCLE,ST486_COSMIC,ST486_GDC		ST486_CCLE,ST486_COSMIC,ST486_GDC	ST486
ST486_GDC	ST486	ST486_CCLE,ST486_COSMIC,ST486_GDC		ST486_CCLE,ST486_COSMIC,ST486_GDC	ST486
STS-0421_COSMIC	STS0421	STS-0421_COSMIC		STS-0421_COSMIC	STS0421
SU8686_CCLE	SU8686	SU8686_CCLE,SU8686_COSMIC,SU8686_EGA		SU8686_CCLE,SU8686_COSMIC,SU8686_EGA	SU8686
SU8686_COSMIC	SU8686	SU8686_CCLE,SU8686_COSMIC,SU8686_EGA		SU8686_CCLE,SU8686_COSMIC,SU8686_EGA	SU8686
SU8686_EGA	SU8686	SU8686_CCLE,SU8686_COSMIC,SU8686_EGA		SU8686_CCLE,SU8686_COSMIC,SU8686_EGA	SU8686
SUDHL10_CCLE	SUDHL10	SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC		SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC	SUDHL10
SU-DHL-10_COSMIC	SUDHL10	SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC		SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC	SUDHL10
SU-DHL-10_EGA	SUDHL10	SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC		SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC	SUDHL10
SU-DHL-10_GDC	SUDHL10	SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC		SUDHL10_CCLE,SU-DHL-10_COSMIC,SU-DHL-10_EGA,SU-DHL-10_GDC	SUDHL10
SU-DHL-16_COSMIC	SUDHL16	SU-DHL-16_COSMIC,SU-DHL-16_EGA		SU-DHL-16_COSMIC,SU-DHL-16_EGA	SUDHL16
SU-DHL-16_EGA	SUDHL16	SU-DHL-16_COSMIC,SU-DHL-16_EGA		SU-DHL-16_COSMIC,SU-DHL-16_EGA	SUDHL16
SUDHL1_CCLE	SUDHL1	SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC		SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC	SUDHL1
SU-DHL-1_COSMIC	SUDHL1	SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC		SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC	SUDHL1
SU-DHL-1_EGA	SUDHL1	SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC		SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC	SUDHL1
SU-DHL-1_GDC	SUDHL1	SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC		SUDHL1_CCLE,SU-DHL-1_COSMIC,SU-DHL-1_EGA,SU-DHL-1_GDC	SUDHL1
SUDHL4_CCLE	SUDHL4	SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC		SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC	SUDHL4
SU-DHL-4_COSMIC	SUDHL4	SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC		SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC	SUDHL4
SU-DHL-4_EGA	SUDHL4	SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC		SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC	SUDHL4
SU-DHL-4_GDC	SUDHL4	SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC		SUDHL4_CCLE,SU-DHL-4_COSMIC,SU-DHL-4_EGA,SU-DHL-4_GDC	SUDHL4
SUDHL5_CCLE	SUDHL5	SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC		SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC	SUDHL5
SU-DHL-5_COSMIC	SUDHL5	SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC		SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC	SUDHL5
SU-DHL-5_EGA	SUDHL5	SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC		SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC	SUDHL5
SU-DHL-5_GDC	SUDHL5	SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC		SUDHL5_CCLE,SU-DHL-5_COSMIC,SU-DHL-5_EGA,SU-DHL-5_GDC	SUDHL5
SUDHL6_CCLE	SUDHL6	SUDHL6_CCLE,SU-DHL-6_COSMIC,SU-DHL-6_EGA,SU-DHL-6_GDC		SUDHL6_CCLE,SU-DHL-6_COSMIC,SU-DHL-6_EGA,SU-DHL-6_GDC	SUDHL6
